id,houryear,dayyear,monthyear,dckwh
5610,5610,234,8,486.143688
5611,5611,234,8,63.12382
5612,5612,234,8,0
5613,5613,234,8,0
5614,5614,234,8,0
5615,5615,234,8,0
5616,5616,234,8,0
5617,5617,235,8,0
5618,5618,235,8,0
5619,5619,235,8,0
5620,5620,235,8,0
5621,5621,235,8,0
5622,5622,235,8,47.536
5623,5623,235,8,489.232344
5624,5624,235,8,1118.23725
5625,5625,235,8,2344.6885
5626,5626,235,8,3009.5005
5627,5627,235,8,3460.6135
5628,5628,235,8,3659.136
5629,5629,235,8,3207.03075
5630,5630,235,8,2954.83425
5631,5631,235,8,2407.88275
5632,5632,235,8,2368.96875
5633,5633,235,8,1498.30325
5634,5634,235,8,563.781125
5635,5635,235,8,49.427215
5636,5636,235,8,0
5637,5637,235,8,0
5638,5638,235,8,0
5639,5639,235,8,0
5640,5640,235,8,0
5641,5641,236,8,0
5642,5642,236,8,0
5643,5643,236,8,0
5644,5644,236,8,0
5645,5645,236,8,0
5646,5646,236,8,36.316238
5647,5647,236,8,532.652188
5648,5648,236,8,1530.870875
5649,5649,236,8,2444.6175
5650,5650,236,8,3106.24025
5651,5651,236,8,3542.7075
5652,5652,236,8,3740.80575
5653,5653,236,8,3712.32525
5654,5654,236,8,3487.1035
5655,5655,236,8,3041.83975
5656,5656,236,8,2387.8985
5657,5657,236,8,1510.13525
5658,5658,236,8,557.052
5659,5659,236,8,41.764164
5660,5660,236,8,0
5661,5661,236,8,0
5662,5662,236,8,0
5663,5663,236,8,0
5664,5664,236,8,0
5665,5665,237,8,0
5666,5666,237,8,0
5667,5667,237,8,0
5668,5668,237,8,0
5669,5669,237,8,0
5670,5670,237,8,43.625461
5671,5671,237,8,447.271125
5672,5672,237,8,1092.891875
5673,5673,237,8,2200.39375
5674,5674,237,8,2771.3905
5675,5675,237,8,3432.12575
5676,5676,237,8,3622.35875
5677,5677,237,8,3598.11725
5678,5678,237,8,3376.4905
5679,5679,237,8,2927.9225
5680,5680,237,8,2281.221
5681,5681,237,8,1418.73125
5682,5682,237,8,429.039188
5683,5683,237,8,46.807922
5684,5684,237,8,0
5685,5685,237,8,0
5686,5686,237,8,0
5687,5687,237,8,0
5688,5688,237,8,0
5689,5689,238,8,0
5690,5690,238,8,0
5691,5691,238,8,0
5692,5692,238,8,0
5693,5693,238,8,0
5694,5694,238,8,0
5695,5695,238,8,34.594063
5696,5696,238,8,708.042625
5697,5697,238,8,745.275875
5698,5698,238,8,2037.6035
5699,5699,238,8,2336.1585
5700,5700,238,8,779.37325
5701,5701,238,8,2896.55525
5702,5702,238,8,2102.18925
5703,5703,238,8,825.586313
5704,5704,238,8,1302.009375
5705,5705,238,8,822.603438
5706,5706,238,8,232.711438
5707,5707,238,8,12.748881
5708,5708,238,8,0
5709,5709,238,8,0
5710,5710,238,8,0
5711,5711,238,8,0
5712,5712,238,8,0
5713,5713,239,8,0
5714,5714,239,8,0
5715,5715,239,8,0
5716,5716,239,8,0
5717,5717,239,8,0
5718,5718,239,8,0
5719,5719,239,8,335.933594
5720,5720,239,8,1363.9655
5721,5721,239,8,1211.358
5722,5722,239,8,2909.1465
5723,5723,239,8,2516.1665
5724,5724,239,8,3176.647
5725,5725,239,8,3474.017
5726,5726,239,8,2752.8435
5727,5727,239,8,2807.92075
5728,5728,239,8,1929.85725
5729,5729,239,8,1328.52175
5730,5730,239,8,476.007156
5731,5731,239,8,37.319523
5732,5732,239,8,0
5733,5733,239,8,0
5734,5734,239,8,0
5735,5735,239,8,0
5736,5736,239,8,0
5737,5737,240,8,0
5738,5738,240,8,0
5739,5739,240,8,0
5740,5740,240,8,0
5741,5741,240,8,0
5742,5742,240,8,0
5743,5743,240,8,415.746125
5744,5744,240,8,74.757023
5745,5745,240,8,1010.240938
5746,5746,240,8,1314.77
5747,5747,240,8,2299.648
5748,5748,240,8,2692.85625
5749,5749,240,8,150.836547
5750,5750,240,8,981.143688
5751,5751,240,8,399.471063
5752,5752,240,8,147.831672
5753,5753,240,8,361.523531
5754,5754,240,8,263.487063
5755,5755,240,8,0
5756,5756,240,8,0
5757,5757,240,8,0
5758,5758,240,8,0
5759,5759,240,8,0
5760,5760,240,8,0
5761,5761,241,8,0
5762,5762,241,8,0
5763,5763,241,8,0
5764,5764,241,8,0
5765,5765,241,8,0
5766,5766,241,8,0
5767,5767,241,8,459.839094
5768,5768,241,8,1276.806375
5769,5769,241,8,2084.280625
5770,5770,241,8,1646.885875
5771,5771,241,8,1841.94925
5772,5772,241,8,2162.849
5773,5773,241,8,734.6335
5774,5774,241,8,3210.084
5775,5775,241,8,1928.160625
5776,5776,241,8,140.533438
5777,5777,241,8,398.227188
5778,5778,241,8,244.279047
5779,5779,241,8,0
5780,5780,241,8,0
5781,5781,241,8,0
5782,5782,241,8,0
5783,5783,241,8,0
5784,5784,241,8,0
5785,5785,242,8,0
5786,5786,242,8,0
5787,5787,242,8,0
5788,5788,242,8,0
5789,5789,242,8,0
5790,5790,242,8,0
5791,5791,242,8,106.418367
5792,5792,242,8,652.606563
5793,5793,242,8,1801.75275
5794,5794,242,8,2837.93625
5795,5795,242,8,3260.32075
5796,5796,242,8,3450.4465
5797,5797,242,8,3439.472
5798,5798,242,8,2876.605
5799,5799,242,8,2648.77075
5800,5800,242,8,1754.269875
5801,5801,242,8,1288.321625
5802,5802,242,8,444.662563
5803,5803,242,8,0
5804,5804,242,8,0
5805,5805,242,8,0
5806,5806,242,8,0
5807,5807,242,8,0
5808,5808,242,8,0
5809,5809,243,8,0
5810,5810,243,8,0
5811,5811,243,8,0
5812,5812,243,8,0
5813,5813,243,8,0
5814,5814,243,8,0
5815,5815,243,8,151.612859
5816,5816,243,8,747.221813
5817,5817,243,8,1176.55
5818,5818,243,8,1609.128
5819,5819,243,8,1818.309
5820,5820,243,8,2660.91075
5821,5821,243,8,2317.29925
5822,5822,243,8,2508.08625
5823,5823,243,8,2081.30525
5824,5824,243,8,1084.48625
5825,5825,243,8,490.572656
5826,5826,243,8,33.216254
5827,5827,243,8,0
5828,5828,243,8,0
5829,5829,243,8,0
5830,5830,243,8,0
5831,5831,243,8,0
5832,5832,243,8,0
5833,5833,244,9,0
5834,5834,244,9,0
5835,5835,244,9,0
5836,5836,244,9,0
5837,5837,244,9,0
5838,5838,244,9,0
5839,5839,244,9,307.680656
5840,5840,244,9,829.157
5841,5841,244,9,2249.792
5842,5842,244,9,2919.581
5843,5843,244,9,3359.283
5844,5844,244,9,3589.5165
5845,5845,244,9,3567.79975
5846,5846,244,9,3337.8935
5847,5847,244,9,2899.471
5848,5848,244,9,2247.0825
5849,5849,244,9,1363.731375
5850,5850,244,9,441.147719
5851,5851,244,9,0
5852,5852,244,9,0
5853,5853,244,9,0
5854,5854,244,9,0
5855,5855,244,9,0
5856,5856,244,9,0
5857,5857,245,9,0
5858,5858,245,9,0
5859,5859,245,9,0
5860,5860,245,9,0
5861,5861,245,9,0
5862,5862,245,9,0
5863,5863,245,9,468.83575
5864,5864,245,9,1437.948375
5865,5865,245,9,2326.8125
5866,5866,245,9,2996.0135
5867,5867,245,9,3411.57675
5868,5868,245,9,2168.93275
5869,5869,245,9,2560.01475
5870,5870,245,9,3348.73825
5871,5871,245,9,2860.78125
5872,5872,245,9,2198.61825
5873,5873,245,9,1308.88025
5874,5874,245,9,418.300344
5875,5875,245,9,0
5876,5876,245,9,0
5877,5877,245,9,0
5878,5878,245,9,0
5879,5879,245,9,0
5880,5880,245,9,0
5881,5881,246,9,0
5882,5882,246,9,0
5883,5883,246,9,0
5884,5884,246,9,0
5885,5885,246,9,0
5886,5886,246,9,0
5887,5887,246,9,332.165188
5888,5888,246,9,1362.145
5889,5889,246,9,2230.9125
5890,5890,246,9,2883.86425
5891,5891,246,9,3315.476
5892,5892,246,9,3495.44775
5893,5893,246,9,3464.06925
5894,5894,246,9,2559.53625
5895,5895,246,9,2416.005
5896,5896,246,9,1820.707
5897,5897,246,9,979.061625
5898,5898,246,9,345.619875
5899,5899,246,9,0
5900,5900,246,9,0
5901,5901,246,9,0
5902,5902,246,9,0
5903,5903,246,9,0
5904,5904,246,9,0
5905,5905,247,9,0
5906,5906,247,9,0
5907,5907,247,9,0
5908,5908,247,9,0
5909,5909,247,9,0
5910,5910,247,9,0
5911,5911,247,9,192.064703
5912,5912,247,9,1030.774563
5913,5913,247,9,1755.117125
5914,5914,247,9,2314.9545
5915,5915,247,9,2748.1055
5916,5916,247,9,3028.44575
5917,5917,247,9,3324.045
5918,5918,247,9,2662.668
5919,5919,247,9,2102.4385
5920,5920,247,9,1622.358625
5921,5921,247,9,1179.828875
5922,5922,247,9,382.142219
5923,5923,247,9,0
5924,5924,247,9,0
5925,5925,247,9,0
5926,5926,247,9,0
5927,5927,247,9,0
5928,5928,247,9,0
5929,5929,248,9,0
5930,5930,248,9,0
5931,5931,248,9,0
5932,5932,248,9,0
5933,5933,248,9,0
5934,5934,248,9,0
5935,5935,248,9,415.042844
5936,5936,248,9,447.055594
5937,5937,248,9,784.05275
5938,5938,248,9,673.573063
5939,5939,248,9,520.290938
5940,5940,248,9,828.065813
5941,5941,248,9,631.036813
5942,5942,248,9,644.827938
5943,5943,248,9,546.316875
5944,5944,248,9,347.88075
5945,5945,248,9,209.874391
5946,5946,248,9,376.698906
5947,5947,248,9,0
5948,5948,248,9,0
5949,5949,248,9,0
5950,5950,248,9,0
5951,5951,248,9,0
5952,5952,248,9,0
5953,5953,249,9,0
5954,5954,249,9,0
5955,5955,249,9,0
5956,5956,249,9,0
5957,5957,249,9,0
5958,5958,249,9,0
5959,5959,249,9,52.596676
5960,5960,249,9,1127.93075
5961,5961,249,9,2338.28075
5962,5962,249,9,2991.689
5963,5963,249,9,3422.94425
5964,5964,249,9,3606.30225
5965,5965,249,9,3561.57525
5966,5966,249,9,3317.43
5967,5967,249,9,2838.49925
5968,5968,249,9,2159.36975
5969,5969,249,9,1247.05625
5970,5970,249,9,368.026469
5971,5971,249,9,0
5972,5972,249,9,0
5973,5973,249,9,0
5974,5974,249,9,0
5975,5975,249,9,0
5976,5976,249,9,0
5977,5977,250,9,0
5978,5978,250,9,0
5979,5979,250,9,0
5980,5980,250,9,0
5981,5981,250,9,0
5982,5982,250,9,0
5983,5983,250,9,417.251719
5984,5984,250,9,310.321063
5985,5985,250,9,1021.768188
5986,5986,250,9,2874.00375
5987,5987,250,9,3252.92175
5988,5988,250,9,2081.61325
5989,5989,250,9,2884.415
5990,5990,250,9,2477.739
5991,5991,250,9,2744.15575
5992,5992,250,9,2059.313625
5993,5993,250,9,770.230625
5994,5994,250,9,217.89275
5995,5995,250,9,0
5996,5996,250,9,0
5997,5997,250,9,0
5998,5998,250,9,0
5999,5999,250,9,0
6000,6000,250,9,0
6001,6001,251,9,0
6002,6002,251,9,0
6003,6003,251,9,0
6004,6004,251,9,0
6005,6005,251,9,0
6006,6006,251,9,0
6007,6007,251,9,144.637609
6008,6008,251,9,627.57175
6009,6009,251,9,1125.845375
6010,6010,251,9,1611.04575
6011,6011,251,9,1419.237
6012,6012,251,9,755.715813
6013,6013,251,9,741.05775
6014,6014,251,9,639.126
6015,6015,251,9,444.047531
6016,6016,251,9,377.287813
6017,6017,251,9,370.881625
6018,6018,251,9,117.420539
6019,6019,251,9,0
6020,6020,251,9,0
6021,6021,251,9,0
6022,6022,251,9,0
6023,6023,251,9,0
6024,6024,251,9,0
6025,6025,252,9,0
6026,6026,252,9,0
6027,6027,252,9,0
6028,6028,252,9,0
6029,6029,252,9,0
6030,6030,252,9,0
6031,6031,252,9,12.67222
6032,6032,252,9,188.312484
6033,6033,252,9,601.735688
6034,6034,252,9,662.633063
6035,6035,252,9,2134.002
6036,6036,252,9,440.192125
6037,6037,252,9,307.006375
6038,6038,252,9,1957.762875
6039,6039,252,9,1009.802313
6040,6040,252,9,700.111938
6041,6041,252,9,65.731773
6042,6042,252,9,309.446625
6043,6043,252,9,0
6044,6044,252,9,0
6045,6045,252,9,0
6046,6046,252,9,0
6047,6047,252,9,0
6048,6048,252,9,0
6049,6049,253,9,0
6050,6050,253,9,0
6051,6051,253,9,0
6052,6052,253,9,0
6053,6053,253,9,0
6054,6054,253,9,0
6055,6055,253,9,301.022938
6056,6056,253,9,436.048438
6057,6057,253,9,692.253125
6058,6058,253,9,1837.699625
6059,6059,253,9,2099.38625
6060,6060,253,9,3670.11725
6061,6061,253,9,2609.31675
6062,6062,253,9,2826.9395
6063,6063,253,9,2332.6805
6064,6064,253,9,2172.57975
6065,6065,253,9,1245.5135
6066,6066,253,9,322.609781
6067,6067,253,9,0
6068,6068,253,9,0
6069,6069,253,9,0
6070,6070,253,9,0
6071,6071,253,9,0
6072,6072,253,9,0
6073,6073,254,9,0
6074,6074,254,9,0
6075,6075,254,9,0
6076,6076,254,9,0
6077,6077,254,9,0
6078,6078,254,9,0
6079,6079,254,9,418.534813
6080,6080,254,9,772.01725
6081,6081,254,9,2328.452
6082,6082,254,9,2983.918
6083,6083,254,9,2439.7185
6084,6084,254,9,2195.6365
6085,6085,254,9,1378.1925
6086,6086,254,9,2851.12525
6087,6087,254,9,2512.75475
6088,6088,254,9,2097.40175
6089,6089,254,9,1183.346875
6090,6090,254,9,301.193875
6091,6091,254,9,0
6092,6092,254,9,0
6093,6093,254,9,0
6094,6094,254,9,0
6095,6095,254,9,0
6096,6096,254,9,0
6097,6097,255,9,0
6098,6098,255,9,0
6099,6099,255,9,0
6100,6100,255,9,0
6101,6101,255,9,0
6102,6102,255,9,0
6103,6103,255,9,229.6305
6104,6104,255,9,778.486875
6105,6105,255,9,2176.44325
6106,6106,255,9,2831.2805
6107,6107,255,9,2225.08625
6108,6108,255,9,1954.1245
6109,6109,255,9,2354.3115
6110,6110,255,9,2389.191
6111,6111,255,9,1816.947125
6112,6112,255,9,1954.293375
6113,6113,255,9,1050.46825
6114,6114,255,9,276.74475
6115,6115,255,9,0
6116,6116,255,9,0
6117,6117,255,9,0
6118,6118,255,9,0
6119,6119,255,9,0
6120,6120,255,9,0
6121,6121,256,9,0
6122,6122,256,9,0
6123,6123,256,9,0
6124,6124,256,9,0
6125,6125,256,9,0
6126,6126,256,9,0
6127,6127,256,9,379.412563
6128,6128,256,9,1248.227
6129,6129,256,9,2091.713375
6130,6130,256,9,2749.5075
6131,6131,256,9,3209.569
6132,6132,256,9,3414.483
6133,6133,256,9,3371.01475
6134,6134,256,9,3132.566
6135,6135,256,9,2667.80925
6136,6136,256,9,1985.9685
6137,6137,256,9,1102.238625
6138,6138,256,9,268.584688
6139,6139,256,9,0
6140,6140,256,9,0
6141,6141,256,9,0
6142,6142,256,9,0
6143,6143,256,9,0
6144,6144,256,9,0
6145,6145,257,9,0
6146,6146,257,9,0
6147,6147,257,9,0
6148,6148,257,9,0
6149,6149,257,9,0
6150,6150,257,9,0
6151,6151,257,9,166.406406
6152,6152,257,9,623.924063
6153,6153,257,9,727.312063
6154,6154,257,9,2053.508625
6155,6155,257,9,1376.307375
6156,6156,257,9,1291.9765
6157,6157,257,9,1272.962
6158,6158,257,9,644.232875
6159,6159,257,9,846.219313
6160,6160,257,9,862.107625
6161,6161,257,9,661.641813
6162,6162,257,9,153.119688
6163,6163,257,9,0
6164,6164,257,9,0
6165,6165,257,9,0
6166,6166,257,9,0
6167,6167,257,9,0
6168,6168,257,9,0
6169,6169,258,9,0
6170,6170,258,9,0
6171,6171,258,9,0
6172,6172,258,9,0
6173,6173,258,9,0
6174,6174,258,9,0
6175,6175,258,9,223.228672
6176,6176,258,9,1262.68975
6177,6177,258,9,2144.118
6178,6178,258,9,2814.8815
6179,6179,258,9,1913.148125
6180,6180,258,9,1783.5965
6181,6181,258,9,3389.463
6182,6182,258,9,3081.3605
6183,6183,258,9,1209.928875
6184,6184,258,9,386.03325
6185,6185,258,9,1026.295688
6186,6186,258,9,237.048391
6187,6187,258,9,0
6188,6188,258,9,0
6189,6189,258,9,0
6190,6190,258,9,0
6191,6191,258,9,0
6192,6192,258,9,0
6193,6193,259,9,0
6194,6194,259,9,0
6195,6195,259,9,0
6196,6196,259,9,0
6197,6197,259,9,0
6198,6198,259,9,0
6199,6199,259,9,103.665453
6200,6200,259,9,417.805406
6201,6201,259,9,711.078125
6202,6202,259,9,939.456938
6203,6203,259,9,1031.579
6204,6204,259,9,1668.511
6205,6205,259,9,3359.63275
6206,6206,259,9,2168.5315
6207,6207,259,9,2596.28525
6208,6208,259,9,1874.54375
6209,6209,259,9,995.50925
6210,6210,259,9,225.167531
6211,6211,259,9,0
6212,6212,259,9,0
6213,6213,259,9,0
6214,6214,259,9,0
6215,6215,259,9,0
6216,6216,259,9,0
6217,6217,260,9,0
6218,6218,260,9,0
6219,6219,260,9,0
6220,6220,260,9,0
6221,6221,260,9,0
6222,6222,260,9,0
6223,6223,260,9,146.126063
6224,6224,260,9,178.911688
6225,6225,260,9,902.346313
6226,6226,260,9,873.4165
6227,6227,260,9,572.920938
6228,6228,260,9,579.170125
6229,6229,260,9,946.85225
6230,6230,260,9,419.995031
6231,6231,260,9,554.290063
6232,6232,260,9,387.437625
6233,6233,260,9,101.594688
6234,6234,260,9,21.289836
6235,6235,260,9,0
6236,6236,260,9,0
6237,6237,260,9,0
6238,6238,260,9,0
6239,6239,260,9,0
6240,6240,260,9,0
6241,6241,261,9,0
6242,6242,261,9,0
6243,6243,261,9,0
6244,6244,261,9,0
6245,6245,261,9,0
6246,6246,261,9,0
6247,6247,261,9,26.424691
6248,6248,261,9,262.618563
6249,6249,261,9,261.713188
6250,6250,261,9,663.550938
6251,6251,261,9,1205.042875
6252,6252,261,9,2033.796875
6253,6253,261,9,1407.989375
6254,6254,261,9,1343.49475
6255,6255,261,9,542.574625
6256,6256,261,9,739.727563
6257,6257,261,9,942.228438
6258,6258,261,9,220.776844
6259,6259,261,9,0
6260,6260,261,9,0
6261,6261,261,9,0
6262,6262,261,9,0
6263,6263,261,9,0
6264,6264,261,9,0
6265,6265,262,9,0
6266,6266,262,9,0
6267,6267,262,9,0
6268,6268,262,9,0
6269,6269,262,9,0
6270,6270,262,9,0
6271,6271,262,9,397.293094
6272,6272,262,9,1446.735625
6273,6273,262,9,2429.656
6274,6274,262,9,3146.091
6275,6275,262,9,3594.851
6276,6276,262,9,3782.28725
6277,6277,262,9,3726.619
6278,6278,262,9,3430.14175
6279,6279,262,9,2912.75
6280,6280,262,9,2137.89075
6281,6281,262,9,1143.217375
6282,6282,262,9,218.558188
6283,6283,262,9,0
6284,6284,262,9,0
6285,6285,262,9,0
6286,6286,262,9,0
6287,6287,262,9,0
6288,6288,262,9,0
6289,6289,263,9,0
6290,6290,263,9,0
6291,6291,263,9,0
6292,6292,263,9,0
6293,6293,263,9,0
6294,6294,263,9,0
6295,6295,263,9,377.201938
6296,6296,263,9,1392.795625
6297,6297,263,9,2340.5015
6298,6298,263,9,3005.5035
6299,6299,263,9,3424.52475
6300,6300,263,9,3594.4095
6301,6301,263,9,3535.0555
6302,6302,263,9,3260.99325
6303,6303,263,9,2744.9525
6304,6304,263,9,2006.866875
6305,6305,263,9,1058.812125
6306,6306,263,9,201.208219
6307,6307,263,9,0
6308,6308,263,9,0
6309,6309,263,9,0
6310,6310,263,9,0
6311,6311,263,9,0
6312,6312,263,9,0
6313,6313,264,9,0
6314,6314,264,9,0
6315,6315,264,9,0
6316,6316,264,9,0
6317,6317,264,9,0
6318,6318,264,9,0
6319,6319,264,9,309.255594
6320,6320,264,9,1081.103625
6321,6321,264,9,1868.518375
6322,6322,264,9,2226.17825
6323,6323,264,9,2817.69025
6324,6324,264,9,2734.65125
6325,6325,264,9,2898.46825
6326,6326,264,9,2609.06125
6327,6327,264,9,2611.252
6328,6328,264,9,1742.136125
6329,6329,264,9,762.981313
6330,6330,264,9,191.289
6331,6331,264,9,0
6332,6332,264,9,0
6333,6333,264,9,0
6334,6334,264,9,0
6335,6335,264,9,0
6336,6336,264,9,0
6337,6337,265,9,0
6338,6338,265,9,0
6339,6339,265,9,0
6340,6340,265,9,0
6341,6341,265,9,0
6342,6342,265,9,0
6343,6343,265,9,355.652406
6344,6344,265,9,1335.19875
6345,6345,265,9,2266.25325
6346,6346,265,9,2926.02275
6347,6347,265,9,3358.998
6348,6348,265,9,3530.12075
6349,6349,265,9,3466.44525
6350,6350,265,9,3172.00275
6351,6351,265,9,2660.6785
6352,6352,265,9,1892.810125
6353,6353,265,9,959.91975
6354,6354,265,9,170.074656
6355,6355,265,9,0
6356,6356,265,9,0
6357,6357,265,9,0
6358,6358,265,9,0
6359,6359,265,9,0
6360,6360,265,9,0
6361,6361,266,9,0
6362,6362,266,9,0
6363,6363,266,9,0
6364,6364,266,9,0
6365,6365,266,9,0
6366,6366,266,9,0
6367,6367,266,9,314.919406
6368,6368,266,9,1217.599625
6369,6369,266,9,2110.7735
6370,6370,266,9,2789.17
6371,6371,266,9,3194.3825
6372,6372,266,9,3374.004
6373,6373,266,9,3324.22875
6374,6374,266,9,3046.8905
6375,6375,266,9,2566.409
6376,6376,266,9,1845.218875
6377,6377,266,9,941.8035
6378,6378,266,9,163.585875
6379,6379,266,9,0
6380,6380,266,9,0
6381,6381,266,9,0
6382,6382,266,9,0
6383,6383,266,9,0
6384,6384,266,9,0
6385,6385,267,9,0
6386,6386,267,9,0
6387,6387,267,9,0
6388,6388,267,9,0
6389,6389,267,9,0
6390,6390,267,9,0
6391,6391,267,9,265.699156
6392,6392,267,9,904.623188
6393,6393,267,9,1690.019125
6394,6394,267,9,2880.78125
6395,6395,267,9,3274.7685
6396,6396,267,9,3444.10725
6397,6397,267,9,3399.602
6398,6398,267,9,2760.72225
6399,6399,267,9,2180.9125
6400,6400,267,9,1461.924125
6401,6401,267,9,765.616
6402,6402,267,9,124.569016
6403,6403,267,9,0
6404,6404,267,9,0
6405,6405,267,9,0
6406,6406,267,9,0
6407,6407,267,9,0
6408,6408,267,9,0
6409,6409,268,9,0
6410,6410,268,9,0
6411,6411,268,9,0
6412,6412,268,9,0
6413,6413,268,9,0
6414,6414,268,9,0
6415,6415,268,9,82.50507
6416,6416,268,9,167.928453
6417,6417,268,9,896.518938
6418,6418,268,9,1263.33225
6419,6419,268,9,2238.33725
6420,6420,268,9,2785.90875
6421,6421,268,9,2457.774
6422,6422,268,9,2229.22075
6423,6423,268,9,1474.882375
6424,6424,268,9,655.803313
6425,6425,268,9,549.857188
6426,6426,268,9,50.968906
6427,6427,268,9,0
6428,6428,268,9,0
6429,6429,268,9,0
6430,6430,268,9,0
6431,6431,268,9,0
6432,6432,268,9,0
6433,6433,269,9,0
6434,6434,269,9,0
6435,6435,269,9,0
6436,6436,269,9,0
6437,6437,269,9,0
6438,6438,269,9,0
6439,6439,269,9,309.948406
6440,6440,269,9,1251.221875
6441,6441,269,9,2185.873
6442,6442,269,9,777.1255
6443,6443,269,9,2274.41375
6444,6444,269,9,3536.53525
6445,6445,269,9,3444.72225
6446,6446,269,9,3185.00025
6447,6447,269,9,2659.2495
6448,6448,269,9,1908.23975
6449,6449,269,9,947.949375
6450,6450,269,9,142.298781
6451,6451,269,9,0
6452,6452,269,9,0
6453,6453,269,9,0
6454,6454,269,9,0
6455,6455,269,9,0
6456,6456,269,9,0
6457,6457,270,9,0
6458,6458,270,9,0
6459,6459,270,9,0
6460,6460,270,9,0
6461,6461,270,9,0
6462,6462,270,9,0
6463,6463,270,9,314.254844
6464,6464,270,9,1108.54575
6465,6465,270,9,1824.420875
6466,6466,270,9,2800.8965
6467,6467,270,9,3233.261
6468,6468,270,9,2883.2255
6469,6469,270,9,2745.271
6470,6470,270,9,2533.49
6471,6471,270,9,1953.844375
6472,6472,270,9,830.42725
6473,6473,270,9,419.887281
6474,6474,270,9,42.781469
6475,6475,270,9,0
6476,6476,270,9,0
6477,6477,270,9,0
6478,6478,270,9,0
6479,6479,270,9,0
6480,6480,270,9,0
6481,6481,271,9,0
6482,6482,271,9,0
6483,6483,271,9,0
6484,6484,271,9,0
6485,6485,271,9,0
6486,6486,271,9,0
6487,6487,271,9,17.375277
6488,6488,271,9,168.077438
6489,6489,271,9,389.084438
6490,6490,271,9,744.77175
6491,6491,271,9,890.534063
6492,6492,271,9,325.345406
6493,6493,271,9,795.505438
6494,6494,271,9,949.732375
6495,6495,271,9,117.948398
6496,6496,271,9,226.482375
6497,6497,271,9,132.712625
6498,6498,271,9,12.949943
6499,6499,271,9,0
6500,6500,271,9,0
6501,6501,271,9,0
6502,6502,271,9,0
6503,6503,271,9,0
6504,6504,271,9,0
6505,6505,272,9,0
6506,6506,272,9,0
6507,6507,272,9,0
6508,6508,272,9,0
6509,6509,272,9,0
6510,6510,272,9,0
6511,6511,272,9,152.397484
6512,6512,272,9,705.98625
6513,6513,272,9,2117.52025
