id,hour,year,month,day,hourday,houryear,monthyear,lbmp,e,icap,drv,curve,weeday_flag,icap_a2_day_flag,icap_a2_hour_flag,icap_flag,drv_day_winter_flag,drv_hour_winter_flag,drv_day_summer_flag,drv_hour_summer_flag,drv_flag
252,252,1,1,11,12,252,1,0.040859721,0.03103,0,0,0.071889721,1,0,0,0,1,0,0,0,0
253,253,1,1,11,13,253,1,0.038278048,0.03103,0,0,0.069308048,1,0,0,0,1,0,0,0,0
254,254,1,1,11,14,254,1,0.037282883,0.03103,0,0,0.068312883,1,0,1,0,1,0,0,1,0
255,255,1,1,11,15,255,1,0.036842986,0.03103,0,0,0.067872986,1,0,1,0,1,0,0,1,0
256,256,1,1,11,16,256,1,0.036482435,0.03103,0,0,0.067512435,1,0,1,0,1,0,0,1,0
257,257,1,1,11,17,257,1,0.050472503,0.03103,0,0,0.081502503,1,0,1,0,1,0,0,1,0
258,258,1,1,11,18,258,1,0.079411831,0.03103,0,0.088726077,0.199167907,1,0,1,0,1,1,0,1,1
259,259,1,1,11,19,259,1,0.08850537,0.03103,0,0.088726077,0.208261447,1,0,0,0,1,1,0,0,1
260,260,1,1,11,20,260,1,0.077839763,0.03103,0,0,0.108869763,1,0,0,0,1,0,0,0,0
261,261,1,1,11,21,261,1,0.062349677,0.03103,0,0,0.093379677,1,0,0,0,1,0,0,0,0
262,262,1,1,11,22,262,1,0.06112372,0.03103,0,0,0.09215372,1,0,0,0,1,0,0,0,0
263,263,1,1,11,23,263,1,0.053450803,0.03103,0,0,0.084480803,1,0,0,0,1,0,0,0,0
264,264,1,1,11,24,264,1,0.029045303,0.03103,0,0,0.060075303,1,0,0,0,1,0,0,0,0
265,265,1,1,12,1,265,1,0.022001076,0.03103,0,0,0.053031076,1,0,0,0,1,0,0,0,0
266,266,1,1,12,2,266,1,0.020624228,0.03103,0,0,0.051654228,1,0,0,0,1,0,0,0,0
267,267,1,1,12,3,267,1,0.020652793,0.03103,0,0,0.051682793,1,0,0,0,1,0,0,0,0
268,268,1,1,12,4,268,1,0.020298571,0.03103,0,0,0.051328571,1,0,0,0,1,0,0,0,0
269,269,1,1,12,5,269,1,0.020372861,0.03103,0,0,0.051402861,1,0,0,0,1,0,0,0,0
270,270,1,1,12,6,270,1,0.025994515,0.03103,0,0,0.057024515,1,0,0,0,1,0,0,0,0
271,271,1,1,12,7,271,1,0.030245075,0.03103,0,0,0.061275075,1,0,0,0,1,0,0,0,0
272,272,1,1,12,8,272,1,0.040448704,0.03103,0,0,0.071478704,1,0,0,0,1,0,0,0,0
273,273,1,1,12,9,273,1,0.037895862,0.03103,0,0,0.068925862,1,0,0,0,1,0,0,0,0
274,274,1,1,12,10,274,1,0.037737221,0.03103,0,0,0.068767221,1,0,0,0,1,0,0,0,0
275,275,1,1,12,11,275,1,0.037318959,0.03103,0,0,0.068348959,1,0,0,0,1,0,0,0,0
276,276,1,1,12,12,276,1,0.032847887,0.03103,0,0,0.063877887,1,0,0,0,1,0,0,0,0
277,277,1,1,12,13,277,1,0.031131568,0.03103,0,0,0.062161568,1,0,0,0,1,0,0,0,0
278,278,1,1,12,14,278,1,0.029862341,0.03103,0,0,0.060892341,1,0,1,0,1,0,0,1,0
279,279,1,1,12,15,279,1,0.026617226,0.03103,0,0,0.057647226,1,0,1,0,1,0,0,1,0
280,280,1,1,12,16,280,1,0.025953783,0.03103,0,0,0.056983783,1,0,1,0,1,0,0,1,0
281,281,1,1,12,17,281,1,0.034167578,0.03103,0,0,0.065197578,1,0,1,0,1,0,0,1,0
282,282,1,1,12,18,282,1,0.037419889,0.03103,0,0.088726077,0.157175965,1,0,1,0,1,1,0,1,1
283,283,1,1,12,19,283,1,0.036129078,0.03103,0,0.088726077,0.155885155,1,0,0,0,1,1,0,0,1
284,284,1,1,12,20,284,1,0.029934493,0.03103,0,0,0.060964493,1,0,0,0,1,0,0,0,0
285,285,1,1,12,21,285,1,0.027835987,0.03103,0,0,0.058865987,1,0,0,0,1,0,0,0,0
286,286,1,1,12,22,286,1,0.02629275,0.03103,0,0,0.05732275,1,0,0,0,1,0,0,0,0
287,287,1,1,12,23,287,1,0.023884107,0.03103,0,0,0.054914107,1,0,0,0,1,0,0,0,0
288,288,1,1,12,24,288,1,0.01770486,0.03103,0,0,0.04873486,1,0,0,0,1,0,0,0,0
289,289,1,1,13,1,289,1,0.012854432,0.03103,0,0,0.043884432,1,0,0,0,1,0,0,0,0
290,290,1,1,13,2,290,1,0.011260501,0.03103,0,0,0.042290501,1,0,0,0,1,0,0,0,0
291,291,1,1,13,3,291,1,0.011123362,0.03103,0,0,0.042153362,1,0,0,0,1,0,0,0,0
292,292,1,1,13,4,292,1,0.011477583,0.03103,0,0,0.042507583,1,0,0,0,1,0,0,0,0
293,293,1,1,13,5,293,1,0.011306192,0.03103,0,0,0.042336192,1,0,0,0,1,0,0,0,0
294,294,1,1,13,6,294,1,0.013968474,0.03103,0,0,0.044998474,1,0,0,0,1,0,0,0,0
295,295,1,1,13,7,295,1,0.017539155,0.03103,0,0,0.048569155,1,0,0,0,1,0,0,0,0
296,296,1,1,13,8,296,1,0.023667807,0.03103,0,0,0.054697807,1,0,0,0,1,0,0,0,0
297,297,1,1,13,9,297,1,0.021720697,0.03103,0,0,0.052750697,1,0,0,0,1,0,0,0,0
298,298,1,1,13,10,298,1,0.022074053,0.03103,0,0,0.053104053,1,0,0,0,1,0,0,0,0
299,299,1,1,13,11,299,1,0.021194259,0.03103,0,0,0.052224259,1,0,0,0,1,0,0,0,0
300,300,1,1,13,12,300,1,0.023191834,0.03103,0,0,0.054221834,1,0,0,0,1,0,0,0,0
301,301,1,1,13,13,301,1,0.021511591,0.03103,0,0,0.052541591,1,0,0,0,1,0,0,0,0
302,302,1,1,13,14,302,1,0.020992348,0.03103,0,0,0.052022348,1,0,1,0,1,0,0,1,0
303,303,1,1,13,15,303,1,0.018699127,0.03103,0,0,0.049729127,1,0,1,0,1,0,0,1,0
304,304,1,1,13,16,304,1,0.018309695,0.03103,0,0,0.049339695,1,0,1,0,1,0,0,1,0
305,305,1,1,13,17,305,1,0.021886583,0.03103,0,0,0.052916583,1,0,1,0,1,0,0,1,0
306,306,1,1,13,18,306,1,0.026501855,0.03103,0,0.088726077,0.146257932,1,0,1,0,1,1,0,1,1
307,307,1,1,13,19,307,1,0.024150923,0.03103,0,0.088726077,0.143907,1,0,0,0,1,1,0,0,1
308,308,1,1,13,20,308,1,0.02030727,0.03103,0,0,0.05133727,1,0,0,0,1,0,0,0,0
309,309,1,1,13,21,309,1,0.019506821,0.03103,0,0,0.050536821,1,0,0,0,1,0,0,0,0
310,310,1,1,13,22,310,1,0.017545322,0.03103,0,0,0.048575322,1,0,0,0,1,0,0,0,0
311,311,1,1,13,23,311,1,0.014747298,0.03103,0,0,0.045777298,1,0,0,0,1,0,0,0,0
312,312,1,1,13,24,312,1,0.009443736,0.03103,0,0,0.040473736,1,0,0,0,1,0,0,0,0
313,313,1,1,14,1,313,1,0.007421294,0.03103,0,0,0.038451294,1,0,0,0,1,0,0,0,0
314,314,1,1,14,2,314,1,0.00738129,0.03103,0,0,0.03841129,1,0,0,0,1,0,0,0,0
315,315,1,1,14,3,315,1,0.006964251,0.03103,0,0,0.037994251,1,0,0,0,1,0,0,0,0
316,316,1,1,14,4,316,1,0.006924247,0.03103,0,0,0.037954247,1,0,0,0,1,0,0,0,0
317,317,1,1,14,5,317,1,0.007392729,0.03103,0,0,0.038422729,1,0,0,0,1,0,0,0,0
318,318,1,1,14,6,318,1,0.008798143,0.03103,0,0,0.039828143,1,0,0,0,1,0,0,0,0
319,319,1,1,14,7,319,1,0.010991975,0.03103,0,0,0.042021975,1,0,0,0,1,0,0,0,0
320,320,1,1,14,8,320,1,0.016499641,0.03103,0,0,0.047529641,1,0,0,0,1,0,0,0,0
321,321,1,1,14,9,321,1,0.017148695,0.03103,0,0,0.048178695,1,0,0,0,1,0,0,0,0
322,322,1,1,14,10,322,1,0.016845803,0.03103,0,0,0.047875803,1,0,0,0,1,0,0,0,0
323,323,1,1,14,11,323,1,0.016658332,0.03103,0,0,0.047688332,1,0,0,0,1,0,0,0,0
324,324,1,1,14,12,324,1,0.018562121,0.03103,0,0,0.049592121,1,0,0,0,1,0,0,0,0
325,325,1,1,14,13,325,1,0.016687162,0.03103,0,0,0.047717162,1,0,0,0,1,0,0,0,0
326,326,1,1,14,14,326,1,0.016975614,0.03103,0,0,0.048005614,1,0,1,0,1,0,0,1,0
327,327,1,1,14,15,327,1,0.01624007,0.03103,0,0,0.04727007,1,0,1,0,1,0,0,1,0
328,328,1,1,14,16,328,1,0.01618236,0.03103,0,0,0.04721236,1,0,1,0,1,0,0,1,0
329,329,1,1,14,17,329,1,0.018468386,0.03103,0,0,0.049498386,1,0,1,0,1,0,0,1,0
330,330,1,1,14,18,330,1,0.023148564,0.03103,0,0.088726077,0.142904641,1,0,1,0,1,1,0,1,1
331,331,1,1,14,19,331,1,0.021994759,0.03103,0,0.088726077,0.141750835,1,0,0,0,1,1,0,0,1
332,332,1,1,14,20,332,1,0.018562121,0.03103,0,0,0.049592121,1,0,0,0,1,0,0,0,0
333,333,1,1,14,21,333,1,0.018425116,0.03103,0,0,0.049455116,1,0,0,0,1,0,0,0,0
334,334,1,1,14,22,334,1,0.01717033,0.03103,0,0,0.04820033,1,0,0,0,1,0,0,0,0
335,335,1,1,14,23,335,1,0.015792927,0.03103,0,0,0.046822927,1,0,0,0,1,0,0,0,0
336,336,1,1,14,24,336,1,0.010026445,0.03103,0,0,0.041056445,1,0,0,0,1,0,0,0,0
337,337,1,1,15,1,337,1,0.012825867,0.03103,0,0,0.043855867,0,0,0,0,1,0,0,0,0
338,338,1,1,15,2,338,1,0.013082953,0.03103,0,0,0.044112953,0,0,0,0,1,0,0,0,0
339,339,1,1,15,3,339,1,0.01174611,0.03103,0,0,0.04277611,0,0,0,0,1,0,0,0,0
340,340,1,1,15,4,340,1,0.011214777,0.03103,0,0,0.042244777,0,0,0,0,1,0,0,0,0
341,341,1,1,15,5,341,1,0.011426173,0.03103,0,0,0.042456173,0,0,0,0,1,0,0,0,0
342,342,1,1,15,6,342,1,0.012940127,0.03103,0,0,0.043970127,0,0,0,0,1,0,0,0,0
343,343,1,1,15,7,343,1,0.014836869,0.03103,0,0,0.045866869,0,0,0,0,1,0,0,0,0
344,344,1,1,15,8,344,1,0.013145803,0.03103,0,0,0.044175803,0,0,0,0,1,0,0,0,0
345,345,1,1,15,9,345,1,0.017133523,0.03103,0,0,0.048163523,0,0,0,0,1,0,0,0,0
346,346,1,1,15,10,346,1,0.017887657,0.03103,0,0,0.048917657,0,0,0,0,1,0,0,0,0
347,347,1,1,15,11,347,1,0.021761149,0.03103,0,0,0.052791149,0,0,0,0,1,0,0,0,0
348,348,1,1,15,12,348,1,0.021326952,0.03103,0,0,0.052356952,0,0,0,0,1,0,0,0,0
349,349,1,1,15,13,349,1,0.021355517,0.03103,0,0,0.052385517,0,0,0,0,1,0,0,0,0
350,350,1,1,15,14,350,1,0.017967633,0.03103,0,0,0.048997633,0,0,1,0,1,0,0,1,0
351,351,1,1,15,15,351,1,0.017773396,0.03103,0,0,0.048803396,0,0,1,0,1,0,0,1,0
352,352,1,1,15,16,352,1,0.019087428,0.03103,0,0,0.050117428,0,0,1,0,1,0,0,1,0
353,353,1,1,15,17,353,1,0.022086772,0.03103,0,0,0.053116772,0,0,1,0,1,0,0,1,0
354,354,1,1,15,18,354,1,0.031616203,0.03103,0,0,0.062646203,0,0,1,0,1,1,0,1,0
355,355,1,1,15,19,355,1,0.032867385,0.03103,0,0,0.063897385,0,0,0,0,1,1,0,0,0
356,356,1,1,15,20,356,1,0.028571135,0.03103,0,0,0.059601135,0,0,0,0,1,0,0,0,0
357,357,1,1,15,21,357,1,0.026125935,0.03103,0,0,0.057155935,0,0,0,0,1,0,0,0,0
358,358,1,1,15,22,358,1,0.023846407,0.03103,0,0,0.054876407,0,0,0,0,1,0,0,0,0
359,359,1,1,15,23,359,1,0.022292448,0.03103,0,0,0.053322448,0,0,0,0,1,0,0,0,0
360,360,1,1,15,24,360,1,0.017721985,0.03103,0,0,0.048751985,0,0,0,0,1,0,0,0,0
361,361,1,1,16,1,361,1,0.016670794,0.03103,0,0,0.047700794,0,0,0,0,1,0,0,0,0
362,362,1,1,16,2,362,1,0.014654072,0.03103,0,0,0.045684072,0,0,0,0,1,0,0,0,0
363,363,1,1,16,3,363,1,0.013899938,0.03103,0,0,0.044929938,0,0,0,0,1,0,0,0,0
364,364,1,1,16,4,364,1,0.013362919,0.03103,0,0,0.044392919,0,0,0,0,1,0,0,0,0
365,365,1,1,16,5,365,1,0.014157024,0.03103,0,0,0.045187024,0,0,0,0,1,0,0,0,0
366,366,1,1,16,6,366,1,0.014579782,0.03103,0,0,0.045609782,0,0,0,0,1,0,0,0,0
367,367,1,1,16,7,367,1,0.012185993,0.03103,0,0,0.043215993,0,0,0,0,1,0,0,0,0
368,368,1,1,16,8,368,1,0.012843026,0.03103,0,0,0.043873026,0,0,0,0,1,0,0,0,0
369,369,1,1,16,9,369,1,0.01424272,0.03103,0,0,0.04527272,0,0,0,0,1,0,0,0,0
370,370,1,1,16,10,370,1,0.0160252,0.03103,0,0,0.0470552,0,0,0,0,1,0,0,0,0
371,371,1,1,16,11,371,1,0.017030701,0.03103,0,0,0.048060701,0,0,0,0,1,0,0,0,0
372,372,1,1,16,12,372,1,0.015642413,0.03103,0,0,0.046672413,0,0,0,0,1,0,0,0,0
373,373,1,1,16,13,373,1,0.014979695,0.03103,0,0,0.046009695,0,0,0,0,1,0,0,0,0
374,374,1,1,16,14,374,1,0.014402671,0.03103,0,0,0.045432671,0,0,1,0,1,0,0,1,0
375,375,1,1,16,15,375,1,0.014025604,0.03103,0,0,0.045055604,0,0,1,0,1,0,0,1,0
376,376,1,1,16,16,376,1,0.013968474,0.03103,0,0,0.044998474,0,0,1,0,1,0,0,1,0
377,377,1,1,16,17,377,1,0.017219218,0.03103,0,0,0.048249218,0,0,1,0,1,0,0,1,0
378,378,1,1,16,18,378,1,0.023063708,0.03103,0,0,0.054093708,0,0,1,0,1,1,0,1,0
379,379,1,1,16,19,379,1,0.022989452,0.03103,0,0,0.054019452,0,0,0,0,1,1,0,0,0
380,380,1,1,16,20,380,1,0.020578537,0.03103,0,0,0.051608537,0,0,0,0,1,0,0,0,0
381,381,1,1,16,21,381,1,0.018396144,0.03103,0,0,0.049426144,0,0,0,0,1,0,0,0,0
382,382,1,1,16,22,382,1,0.015922379,0.03103,0,0,0.046952379,0,0,0,0,1,0,0,0,0
383,383,1,1,16,23,383,1,0.01263163,0.03103,0,0,0.04366163,0,0,0,0,1,0,0,0,0
384,384,1,1,16,24,384,1,0.01334576,0.03103,0,0,0.04437576,0,0,0,0,1,0,0,0,0
385,385,1,1,17,1,385,1,0.011774675,0.03103,0,0,0.042804675,1,0,0,0,1,0,0,0,0
386,386,1,1,17,2,386,1,0.011877496,0.03103,0,0,0.042907496,1,0,0,0,1,0,0,0,0
387,387,1,1,17,3,387,1,0.010763454,0.03103,0,0,0.041793454,1,0,0,0,1,0,0,0,0
388,388,1,1,17,4,388,1,0.011426173,0.03103,0,0,0.042456173,1,0,0,0,1,0,0,0,0
389,389,1,1,17,5,389,1,0.01180896,0.03103,0,0,0.04283896,1,0,0,0,1,0,0,0,0
390,390,1,1,17,6,390,1,0.012831586,0.03103,0,0,0.043861586,1,0,0,0,1,0,0,0,0
391,391,1,1,17,7,391,1,0.015808118,0.03103,0,0,0.046838118,1,0,0,0,1,0,0,0,0
392,392,1,1,17,8,392,1,0.022629321,0.03103,0,0,0.053659321,1,0,0,0,1,0,0,0,0
393,393,1,1,17,9,393,1,0.022038029,0.03103,0,0,0.053068029,1,0,0,0,1,0,0,0,0
394,394,1,1,17,10,394,1,0.022189424,0.03103,0,0,0.053219424,1,0,0,0,1,0,0,0,0
395,395,1,1,17,11,395,1,0.022160594,0.03103,0,0,0.053190594,1,0,0,0,1,0,0,0,0
396,396,1,1,17,12,396,1,0.020170264,0.03103,0,0,0.051200264,1,0,0,0,1,0,0,0,0
397,397,1,1,17,13,397,1,0.019831348,0.03103,0,0,0.050861348,1,0,0,0,1,0,0,0,0
398,398,1,1,17,14,398,1,0.019297665,0.03103,0,0,0.050327665,1,0,1,0,1,0,0,1,0
399,399,1,1,17,15,399,1,0.017905873,0.03103,0,0,0.048935873,1,0,1,0,1,0,0,1,0
400,400,1,1,17,16,400,1,0.01725687,0.03103,0,0,0.04828687,1,0,1,0,1,0,0,1,0
401,401,1,1,17,17,401,1,0.02132407,0.03103,0,0,0.05235407,1,0,1,0,1,0,0,1,0
402,402,1,1,17,18,402,1,0.025780702,0.03103,0,0.088726077,0.145536778,1,0,1,0,1,1,0,1,1
403,403,1,1,17,19,403,1,0.023696637,0.03103,0,0.088726077,0.143452713,1,0,0,0,1,1,0,0,1
404,404,1,1,17,20,404,1,0.020343345,0.03103,0,0,0.051373345,1,0,0,0,1,0,0,0,0
405,405,1,1,17,21,405,1,0.018807303,0.03103,0,0,0.049837303,1,0,0,0,1,0,0,0,0
406,406,1,1,17,22,406,1,0.017336165,0.03103,0,0,0.048366165,1,0,0,0,1,0,0,0,0
407,407,1,1,17,23,407,1,0.014761738,0.03103,0,0,0.045791738,1,0,0,0,1,0,0,0,0
408,408,1,1,17,24,408,1,0.007701226,0.03103,0,0,0.038731226,1,0,0,0,1,0,0,0,0
409,409,1,1,18,1,409,1,0.031587638,0.03103,0,0,0.062617638,1,0,0,0,1,0,0,0,0
410,410,1,1,18,2,410,1,0.030827784,0.03103,0,0,0.061857784,1,0,0,0,1,0,0,0,0
411,411,1,1,18,3,411,1,0.030593577,0.03103,0,0,0.061623577,1,0,0,0,1,0,0,0,0
412,412,1,1,18,4,412,1,0.029553791,0.03103,0,0,0.060583791,1,0,0,0,1,0,0,0,0
413,413,1,1,18,5,413,1,0.030936359,0.03103,0,0,0.061966359,1,0,0,0,1,0,0,0,0
414,414,1,1,18,6,414,1,0.040699998,0.03103,0,0,0.071729998,1,0,0,0,1,0,0,0,0
415,415,1,1,18,7,415,1,0.056468111,0.03103,0,0,0.087498111,1,0,0,0,1,0,0,0,0
416,416,1,1,18,8,416,1,0.08241896,0.03103,0,0,0.11344896,1,0,0,0,1,0,0,0,0
417,417,1,1,18,9,417,1,0.081604071,0.03103,0,0,0.112634071,1,0,0,0,1,0,0,0,0
418,418,1,1,18,10,418,1,0.080435826,0.03103,0,0,0.111465826,1,0,0,0,1,0,0,0,0
419,419,1,1,18,11,419,1,0.069712508,0.03103,0,0,0.100742508,1,0,0,0,1,0,0,0,0
420,420,1,1,18,12,420,1,0.062587663,0.03103,0,0,0.093617663,1,0,0,0,1,0,0,0,0
421,421,1,1,18,13,421,1,0.050068681,0.03103,0,0,0.081098681,1,0,0,0,1,0,0,0,0
422,422,1,1,18,14,422,1,0.049398044,0.03103,0,0,0.080428044,1,0,1,0,1,0,0,1,0
423,423,1,1,18,15,423,1,0.044977436,0.03103,0,0,0.076007436,1,0,1,0,1,0,0,1,0
424,424,1,1,18,16,424,1,0.046535114,0.03103,0,0,0.077565114,1,0,1,0,1,0,0,1,0
425,425,1,1,18,17,425,1,0.065154895,0.03103,0,0,0.096184895,1,0,1,0,1,0,0,1,0
426,426,1,1,18,18,426,1,0.091123118,0.03103,0,0.088726077,0.210879195,1,0,1,0,1,1,0,1,1
427,427,1,1,18,19,427,1,0.091418815,0.03103,0,0.088726077,0.211174892,1,0,0,0,1,1,0,0,1
428,428,1,1,18,20,428,1,0.083428565,0.03103,0,0,0.114458565,1,0,0,0,1,0,0,0,0
429,429,1,1,18,21,429,1,0.072582632,0.03103,0,0,0.103612632,1,0,0,0,1,0,0,0,0
430,430,1,1,18,22,430,1,0.062472293,0.03103,0,0,0.093502293,1,0,0,0,1,0,0,0,0
431,431,1,1,18,23,431,1,0.049008611,0.03103,0,0,0.080038611,1,0,0,0,1,0,0,0,0
432,432,1,1,18,24,432,1,0.034078528,0.03103,0,0,0.065108528,1,0,0,0,1,0,0,0,0
433,433,1,1,19,1,433,1,0.032518883,0.03103,0,0,0.063548883,1,0,0,0,1,0,0,0,0
434,434,1,1,19,2,434,1,0.030159379,0.03103,0,0,0.061189379,1,0,0,0,1,0,0,0,0
435,435,1,1,19,3,435,1,0.030730683,0.03103,0,0,0.061760683,1,0,0,0,1,0,0,0,0
436,436,1,1,19,4,436,1,0.03020507,0.03103,0,0,0.06123507,1,0,0,0,1,0,0,0,0
437,437,1,1,19,5,437,1,0.034164258,0.03103,0,0,0.065194258,1,0,0,0,1,0,0,0,0
438,438,1,1,19,6,438,1,0.053268778,0.03103,0,0,0.084298778,1,0,0,0,1,0,0,0,0
439,439,1,1,19,7,439,1,0.059450363,0.03103,0,0,0.090480363,1,0,0,0,1,0,0,0,0
440,440,1,1,19,8,440,1,0.078892588,0.03103,0,0,0.109922588,1,0,0,0,1,0,0,0,0
441,441,1,1,19,9,441,1,0.076822964,0.03103,0,0,0.107852964,1,0,0,0,1,0,0,0,0
442,442,1,1,19,10,442,1,0.074205215,0.03103,0,0,0.105235215,1,0,0,0,1,0,0,0,0
443,443,1,1,19,11,443,1,0.072813424,0.03103,0,0,0.103843424,1,0,0,0,1,0,0,0,0
444,444,1,1,19,12,444,1,0.061787215,0.03103,0,0,0.092817215,1,0,0,0,1,0,0,0,0
445,445,1,1,19,13,445,1,0.052239287,0.03103,0,0,0.083269287,1,0,0,0,1,0,0,0,0
446,446,1,1,19,14,446,1,0.048893241,0.03103,0,0,0.079923241,1,0,1,0,1,0,0,1,0
447,447,1,1,19,15,447,1,0.047112017,0.03103,0,0,0.078142017,1,0,1,0,1,0,0,1,0
448,448,1,1,19,16,448,1,0.050926841,0.03103,0,0,0.081956841,1,0,1,0,1,0,0,1,0
449,449,1,1,19,17,449,1,0.066755844,0.03103,0,0,0.097785844,1,0,1,0,1,0,0,1,0
450,450,1,1,19,18,450,1,0.097952317,0.03103,0,0.088726077,0.217708394,1,0,1,0,1,1,0,1,1
451,451,1,1,19,19,451,1,0.095796101,0.03103,0,0.088726077,0.215552178,1,0,0,0,1,1,0,0,1
452,452,1,1,19,20,452,1,0.090834667,0.03103,0,0,0.121864667,1,0,0,0,1,0,0,0,0
453,453,1,1,19,21,453,1,0.075856629,0.03103,0,0,0.106886629,1,0,0,0,1,0,0,0,0
454,454,1,1,19,22,454,1,0.060986715,0.03103,0,0,0.092016715,1,0,0,0,1,0,0,0,0
455,455,1,1,19,23,455,1,0.046253858,0.03103,0,0,0.077283858,1,0,0,0,1,0,0,0,0
456,456,1,1,19,24,456,1,0.026148781,0.03103,0,0,0.057178781,1,0,0,0,1,0,0,0,0
457,457,1,1,20,1,457,1,0.028742526,0.03103,0,0,0.059772526,1,0,0,0,1,0,0,0,0
458,458,1,1,20,2,458,1,0.027102871,0.03103,0,0,0.058132871,1,0,0,0,1,0,0,0,0
459,459,1,1,20,3,459,1,0.024897633,0.03103,0,0,0.055927633,1,0,0,0,1,0,0,0,0
460,460,1,1,20,4,460,1,0.027245697,0.03103,0,0,0.058275697,1,0,0,0,1,0,0,0,0
461,461,1,1,20,5,461,1,0.028394024,0.03103,0,0,0.059424024,1,0,0,0,1,0,0,0,0
462,462,1,1,20,6,462,1,0.032467439,0.03103,0,0,0.063497439,1,0,0,0,1,0,0,0,0
463,463,1,1,20,7,463,1,0.040568611,0.03103,0,0,0.071598611,1,0,0,0,1,0,0,0,0
464,464,1,1,20,8,464,1,0.053580613,0.03103,0,0,0.084610613,1,0,0,0,1,0,0,0,0
465,465,1,1,20,9,465,1,0.046708195,0.03103,0,0,0.077738195,1,0,0,0,1,0,0,0,0
466,466,1,1,20,10,466,1,0.048273068,0.03103,0,0,0.079303068,1,0,0,0,1,0,0,0,0
467,467,1,1,20,11,467,1,0.043967831,0.03103,0,0,0.074997831,1,0,0,0,1,0,0,0,0
468,468,1,1,20,12,468,1,0.042201048,0.03103,0,0,0.073231048,1,0,0,0,1,0,0,0,0
469,469,1,1,20,13,469,1,0.037571335,0.03103,0,0,0.068601335,1,0,0,0,1,0,0,0,0
470,470,1,1,20,14,470,1,0.034867046,0.03103,0,0,0.065897046,1,0,1,0,1,0,0,1,0
471,471,1,1,20,15,471,1,0.033208438,0.03103,0,0,0.064238438,1,0,1,0,1,0,0,1,0
472,472,1,1,20,16,472,1,0.033323809,0.03103,0,0,0.064353809,1,0,1,0,1,0,0,1,0
473,473,1,1,20,17,473,1,0.042453474,0.03103,0,0,0.073483474,1,0,1,0,1,0,0,1,0
474,474,1,1,20,18,474,1,0.060078091,0.03103,0,0.088726077,0.179834167,1,0,1,0,1,1,0,1,1
475,475,1,1,20,19,475,1,0.059580483,0.03103,0,0.088726077,0.179336559,1,0,0,0,1,1,0,0,1
476,476,1,1,20,20,476,1,0.053688789,0.03103,0,0,0.084718789,1,0,0,0,1,0,0,0,0
477,477,1,1,20,21,477,1,0.047573549,0.03103,0,0,0.078603549,1,0,0,0,1,0,0,0,0
478,478,1,1,20,22,478,1,0.043405369,0.03103,0,0,0.074435369,1,0,0,0,1,0,0,0,0
479,479,1,1,20,23,479,1,0.032631536,0.03103,0,0,0.063661536,1,0,0,0,1,0,0,0,0
480,480,1,1,20,24,480,1,0.024697676,0.03103,0,0,0.055727676,1,0,0,0,1,0,0,0,0
481,481,1,1,21,1,481,1,0.020487122,0.03103,0,0,0.051517122,1,0,0,0,1,0,0,0,0
482,482,1,1,21,2,482,1,0.019618727,0.03103,0,0,0.050648727,1,0,0,0,1,0,0,0,0
483,483,1,1,21,3,483,1,0.018613226,0.03103,0,0,0.049643226,1,0,0,0,1,0,0,0,0
484,484,1,1,21,4,484,1,0.01852753,0.03103,0,0,0.04955753,1,0,0,0,1,0,0,0,0
485,485,1,1,21,5,485,1,0.019207375,0.03103,0,0,0.050237375,1,0,0,0,1,0,0,0,0
486,486,1,1,21,6,486,1,0.023155123,0.03103,0,0,0.054185123,1,0,0,0,1,0,0,0,0
487,487,1,1,21,7,487,1,0.028582574,0.03103,0,0,0.059612574,1,0,0,0,1,0,0,0,0
488,488,1,1,21,8,488,1,0.037845397,0.03103,0,0,0.068875397,1,0,0,0,1,0,0,0,0
489,489,1,1,21,9,489,1,0.034160333,0.03103,0,0,0.065190333,1,0,0,0,1,0,0,0,0
490,490,1,1,21,10,490,1,0.035855016,0.03103,0,0,0.066885016,1,0,0,0,1,0,0,0,0
491,491,1,1,21,11,491,1,0.03252336,0.03103,0,0,0.06355336,1,0,0,0,1,0,0,0,0
492,492,1,1,21,12,492,1,0.029883977,0.03103,0,0,0.060913977,1,0,0,0,1,0,0,0,0
493,493,1,1,21,13,493,1,0.026891288,0.03103,0,0,0.057921288,1,0,0,0,1,0,0,0,0
494,494,1,1,21,14,494,1,0.025174969,0.03103,0,0,0.056204969,1,0,1,0,1,0,0,1,0
495,495,1,1,21,15,495,1,0.024309615,0.03103,0,0,0.055339615,1,0,1,0,1,0,0,1,0
496,496,1,1,21,16,496,1,0.024158169,0.03103,0,0,0.055188169,1,0,1,0,1,0,0,1,0
497,497,1,1,21,17,497,1,0.029069139,0.03103,0,0,0.060099139,1,0,1,0,1,0,0,1,0
498,498,1,1,21,18,498,1,0.036439165,0.03103,0,0.088726077,0.156195241,1,0,1,0,1,1,0,1,1
499,499,1,1,21,19,499,1,0.033093068,0.03103,0,0.088726077,0.152849144,1,0,0,0,1,1,0,0,1
500,500,1,1,21,20,500,1,0.030302239,0.03103,0,0,0.061332239,1,0,0,0,1,0,0,0,0
501,501,1,1,21,21,501,1,0.027345574,0.03103,0,0,0.058375574,1,0,0,0,1,0,0,0,0
